sci.name,date,lat,lon,life.stage,bathy,SST,SSS,common.name
Chelonia mydas,2018-12-06,24.559,53.369,NA,4,28.02,38.74,Green
Chelonia mydas,2019-06-16,24.655,53.07,NA,2,27.91,38.67,Green
Caretta caretta,2011-05-21,15.89704,55.67058,Juvenile,2872,26.9,36.1,Loggerhead
Chelonia mydas,2018-07-12,22.389,59.845,NA,325,26.48,36.59,Green
Chelonia mydas,2018-03-22,24.441,53.041,NA,8,27.96,38.64,Green
Chelonia mydas,2016-08-06,25.74,55.87,NA,2,NA,NA,Green
Caretta caretta,2011-04-09,5.79449,60.55484,Juvenile,2698,28.85,35.67,Loggerhead
Chelonia mydas,2019-06-10,24.635,53.04,NA,2,27.91,38.67,Green
Chelonia mydas,2017-01-18,24.646,53.049,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-29,24.638,53.048,NA,2,27.91,38.67,Green
Chelonia mydas,2018-07-24,24.63,53.036,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-29,24.504,53.183,NA,12,27.96,38.71,Green
Chelonia mydas,2019-10-12,24.566,53.011,NA,3,27.93,38.65,Green
Caretta caretta,2012-01-21,12.16274,55.39475,Juvenile,3804,26.87,35.98,Loggerhead
Caretta caretta,2011-04-03,15.24877,54.10269,Juvenile,2940,26.89,36.09,Loggerhead
Chelonia mydas,2016-12-25,24.645,53.05,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-25,24.521,53.145,NA,8,27.94,38.67,Green
Caretta caretta,2011-11-26,0.15945,53.10155,Juvenile,5062,28.2,35.37,Loggerhead
Chelonia mydas,2019-09-06,24.647,52.977,NA,10,27.89,38.66,Green
Chelonia mydas,2018-08-01,25.663,57.478,NA,28,28.07,36.72,Green
Chelonia mydas,2018-03-27,24.57,53.074,NA,2,27.93,38.65,Green
Caretta caretta,2011-06-17,2.43062,58.19489,Juvenile,4605,28.87,35.4,Loggerhead
Caretta caretta,2011-11-14,1.9146,47.81319,Juvenile,4227,27.3,35.34,Loggerhead
Caretta caretta,2011-07-26,9.84068,60.31501,Juvenile,4294,27.95,36.05,Loggerhead
Caretta caretta,2012-01-16,8.37162,50.37502,Juvenile,146,26.25,35.58,Loggerhead
Caretta caretta,2011-06-02,17.85757,55.73756,Juvenile,180,25.36,35.35,Loggerhead
Caretta caretta,2011-04-09,15.85653,53.48229,Juvenile,2374,26.96,36.1,Loggerhead
Caretta caretta,2012-04-26,9.23242,50.73956,Juvenile,36,26.21,35.65,Loggerhead
Chelonia mydas,2018-05-03,24.641,53.05,NA,2,27.91,38.67,Green
Caretta caretta,2011-12-27,7.4083,59.48844,Juvenile,2897,28.38,35.79,Loggerhead
Caretta caretta,2012-02-24,9.24678,50.71048,Juvenile,29,26.21,35.65,Loggerhead
Caretta caretta,2012-01-07,7.10601,49.45231,Juvenile,16,26.38,35.5,Loggerhead
Chelonia mydas,2018-04-13,25.354,55.219,NA,20,28.25,38.95,Green
Chelonia mydas,2017-05-03,24.679,52.957,NA,12,27.86,38.67,Green
Chelonia mydas,2017-01-24,24.148,53.368,NA,4,28,38.69,Green
Chelonia mydas,2017-06-05,24.635,53.05,NA,2,27.91,38.67,Green
Chelonia mydas,2019-07-09,24.623,53.038,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-08,15.57977,52.94727,Juvenile,2378,26.94,36.09,Loggerhead
Chelonia mydas,2018-05-16,25.502,55.279,NA,26,28.23,38.91,Green
Chelonia mydas,2017-04-25,24.203,53.148,NA,4,27.97,38.6,Green
Caretta caretta,2011-05-20,16.24627,55.11102,Juvenile,2993,26.82,36.09,Loggerhead
Caretta caretta,2012-01-26,9.12467,50.67263,Juvenile,17,26.21,35.63,Loggerhead
Caretta caretta,2012-06-05,19.69552,58.45945,Juvenile,140,25.62,36.22,Loggerhead
Caretta caretta,2011-02-01,3.52026,53.26106,Juvenile,5160,27.94,35.42,Loggerhead
Caretta caretta,2012-06-16,19.39505,62.07563,Juvenile,3579,27.06,36.35,Loggerhead
Chelonia mydas,2019-07-05,24.634,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-12,25.755,55.885,NA,3,28.13,38.64,Green
Chelonia mydas,2016-10-05,25.75,55.857,NA,3,NA,NA,Green
Caretta caretta,2011-11-26,0.49386,44.93708,Juvenile,3318,27.13,35.34,Loggerhead
Caretta caretta,2011-04-03,15.29509,54.05576,Juvenile,2729,26.91,36.09,Loggerhead
Chelonia mydas,2018-06-13,24.567,53.152,NA,8,27.94,38.67,Green
Caretta caretta,2011-12-09,0.9145,55.57833,Juvenile,4619,28.57,35.35,Loggerhead
Chelonia mydas,2018-11-02,21.534,59.557,NA,25,25.95,36.21,Green
Caretta caretta,2011-12-04,1.27974,54.70568,Juvenile,4883,28.41,35.36,Loggerhead
Caretta caretta,2012-01-12,7.71691,49.90903,Juvenile,39,26.35,35.53,Loggerhead
Caretta caretta,2011-02-07,14.88941,54.60792,Juvenile,2276,26.96,36.08,Loggerhead
Chelonia mydas,2017-05-01,24.579,52.861,NA,10,27.88,38.59,Green
Chelonia mydas,2019-08-19,24.642,53.057,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-26,5.72982,49.18898,Juvenile,736,26.77,35.44,Loggerhead
Chelonia mydas,2019-06-20,24.626,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2016-11-21,24.641,53.052,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-09,14.12788,52.4389,Juvenile,2135,27.03,36.03,Loggerhead
Caretta caretta,2012-04-23,9.23771,50.69231,Juvenile,2,26.21,35.65,Loggerhead
Caretta caretta,2011-04-28,9.97086,59.97061,Juvenile,4756,27.88,36.06,Loggerhead
Caretta caretta,2011-05-03,15.2519,57.71213,Juvenile,3551,26.86,36.13,Loggerhead
Chelonia mydas,2019-05-08,24.633,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2017-06-23,24.63,53.066,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-01,24.643,53.11,NA,3,27.93,38.71,Green
Caretta caretta,2011-02-15,6.95239,54.66291,Juvenile,5100,27.54,35.6,Loggerhead
Chelonia mydas,2019-06-13,24.632,53.08,NA,2,27.91,38.67,Green
Caretta caretta,2011-05-04,11.13067,59.52482,Juvenile,4290,27.57,36.17,Loggerhead
Chelonia mydas,2016-09-26,25.764,55.838,NA,6,28.13,38.64,Green
Chelonia mydas,2016-09-30,24.575,54.473,NA,2,28.09,38.96,Green
Chelonia mydas,2016-08-17,24.67,53.083,NA,6,27.91,38.69,Green
Chelonia mydas,2018-05-30,22.488,61.316,NA,3219,26.75,36.47,Green
Chelonia mydas,2017-07-03,24.23,53.567,NA,4,28,38.73,Green
Caretta caretta,2012-05-27,17.33607,56.41888,Juvenile,3020,26.02,36.09,Loggerhead
Caretta caretta,2012-04-22,14.54223,56.1609,Juvenile,3228,26.95,36.11,Loggerhead
Chelonia mydas,2019-08-30,25.921,51.947,NA,21,27.34,38.37,Green
Chelonia mydas,2017-05-03,25.72,55.845,NA,2,NA,NA,Green
Chelonia mydas,2019-05-21,24.555,53.048,NA,2,27.93,38.65,Green
Caretta caretta,2011-12-13,1.52613,56.47189,Juvenile,4734,28.68,35.35,Loggerhead
Chelonia mydas,2016-08-08,25.678,55.714,NA,5,28.19,38.73,Green
Chelonia mydas,2017-02-03,24.567,54.358,NA,7,28.09,38.93,Green
Caretta caretta,2011-03-15,14.09815,52.65012,Juvenile,1889,26.97,36.03,Loggerhead
Chelonia mydas,2017-05-24,24.359,54.061,NA,5,28.02,38.85,Green
Caretta caretta,2011-03-24,16.52793,53.83019,Juvenile,1992,26.68,36.04,Loggerhead
Chelonia mydas,2018-05-11,24.469,52.985,NA,7,27.92,38.61,Green
Caretta caretta,2011-05-19,16.54872,55.03272,Juvenile,2959,26.58,36.07,Loggerhead
Chelonia mydas,2019-09-20,24.659,53.035,NA,9,27.91,38.67,Green
Chelonia mydas,2017-06-19,25.437,55.092,NA,18,28.26,38.89,Green
Caretta caretta,2012-06-18,19.71486,61.81564,Juvenile,3571,27.01,36.33,Loggerhead
Caretta caretta,2011-04-09,3.20083,46.91276,Juvenile,27,26.74,35.22,Loggerhead
Chelonia mydas,2018-10-22,24.656,53.073,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-14,24.654,52.982,NA,11,27.89,38.66,Green
Caretta caretta,2012-06-14,19.10512,61.64246,Juvenile,3628,27.02,36.31,Loggerhead
Chelonia mydas,2019-08-17,24.659,53.047,NA,7,27.91,38.67,Green
Chelonia mydas,2017-05-26,24.643,53.05,NA,2,27.91,38.67,Green
Caretta caretta,2012-06-15,19.15435,61.92938,Juvenile,3602,27.06,36.34,Loggerhead
Caretta caretta,2011-04-03,15.29344,54.06473,Juvenile,2750,26.91,36.09,Loggerhead
Chelonia mydas,2019-05-23,24.644,53.036,NA,2,27.91,38.67,Green
Caretta caretta,2011-12-11,1.4742,56.23849,Juvenile,4596,28.65,35.35,Loggerhead
Chelonia mydas,2018-08-10,22.568,59.756,NA,155,26.95,36.64,Green
Chelonia mydas,2018-05-31,24.662,52.996,NA,11,27.89,38.66,Green
Chelonia mydas,2018-06-13,24.869,53.1,NA,11,27.86,38.7,Green
Chelonia mydas,2019-07-14,24.617,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2016-09-20,24.768,52.9,NA,18,27.79,38.65,Green
Chelonia mydas,2019-06-18,24.675,53.092,NA,9,27.92,38.71,Green
Caretta caretta,2012-05-27,17.29438,56.30461,Juvenile,3088,26.03,36.09,Loggerhead
Caretta caretta,2011-03-25,16.37512,53.98601,Juvenile,2191,26.81,36.08,Loggerhead
Chelonia mydas,2016-12-16,26.367,56.469,NA,76,27.91,36.9,Green
Chelonia mydas,2016-08-28,25.737,55.855,NA,2,NA,NA,Green
Caretta caretta,2012-06-05,19.62182,58.44118,Juvenile,267,25.7,36.22,Loggerhead
Caretta caretta,2012-01-14,10.89862,55.78434,Juvenile,4225,27.05,35.94,Loggerhead
Chelonia mydas,2018-08-05,25.547,58.329,NA,27,27.9,36.64,Green
Chelonia mydas,2016-08-06,25.762,55.869,NA,2,28.13,38.64,Green
Chelonia mydas,2016-11-14,24.121,58.118,NA,1802,28.29,36.81,Green
Chelonia mydas,2017-01-12,20.592,58.918,NA,3,25.98,36.04,Green
Caretta caretta,2011-04-06,2.82897,47.44048,Juvenile,2794,27.06,35.33,Loggerhead
Caretta caretta,2012-01-14,8.28027,50.16867,Juvenile,28,26.25,35.56,Loggerhead
Caretta caretta,2011-07-04,8.65276,59.16318,Juvenile,3343,28.04,35.9,Loggerhead
Caretta caretta,2012-04-03,16.58587,54.93535,Juvenile,2043,26.55,36.05,Loggerhead
Caretta caretta,2011-03-19,14.88275,52.51996,Juvenile,2383,27.05,36.06,Loggerhead
Chelonia mydas,2019-08-05,24.645,53.043,NA,2,27.91,38.67,Green
Caretta caretta,2011-02-05,14.08719,54.85976,Juvenile,2791,27.05,36.08,Loggerhead
Chelonia mydas,2018-12-04,24.65,53.057,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-04,5.01228,61.3772,Juvenile,3249,29.02,35.6,Loggerhead
Caretta caretta,2011-01-22,0.69015,50.56418,Juvenile,5102,27.75,35.35,Loggerhead
Chelonia mydas,2019-01-22,22.147,59.744,NA,38,26.24,36.45,Green
Chelonia mydas,2018-09-15,24.577,52.991,NA,6,27.89,38.64,Green
Chelonia mydas,2016-09-10,25.764,55.858,NA,4,28.13,38.64,Green
Chelonia mydas,2017-04-30,24.37,53.201,NA,3,28,38.67,Green
Caretta caretta,2011-03-15,14.25045,52.85955,Juvenile,1749,26.95,36.03,Loggerhead
Caretta caretta,2011-03-26,16.39321,54.10678,Juvenile,2358,26.82,36.08,Loggerhead
Caretta caretta,2011-05-23,16.51136,56.10407,Juvenile,3111,26.64,36.12,Loggerhead
Caretta caretta,2011-04-26,13.85184,54.9745,Juvenile,2923,27.02,36.07,Loggerhead
Caretta caretta,2011-06-19,2.9903,58.31778,Juvenile,4631,28.86,35.44,Loggerhead
Chelonia mydas,2019-05-08,24.628,53.037,NA,2,27.91,38.67,Green
Chelonia mydas,2018-09-14,24.822,57.605,NA,1402,28.36,36.8,Green
Chelonia mydas,2016-08-23,24.645,53.061,NA,2,27.91,38.67,Green
Chelonia mydas,2019-08-30,24.457,52.982,NA,11,27.92,38.61,Green
Caretta caretta,2012-06-18,19.71843,61.8313,Juvenile,3575,27.01,36.33,Loggerhead
Chelonia mydas,2016-05-22,24.648,53.024,NA,9,27.91,38.67,Green
Chelonia mydas,2018-08-20,24.669,53.051,NA,7,27.91,38.69,Green
Caretta caretta,2011-04-09,15.68391,54.18164,Juvenile,2673,26.94,36.1,Loggerhead
Caretta caretta,2012-01-04,6.76142,49.47154,Juvenile,182,26.43,35.49,Loggerhead
Caretta caretta,2012-01-05,9.24419,57.50215,Juvenile,3250,27.7,35.89,Loggerhead
Caretta caretta,2011-11-27,0.64621,53.17386,Juvenile,5088,28.18,35.37,Loggerhead
Caretta caretta,2011-12-13,1.63135,56.55984,Juvenile,4755,28.7,35.35,Loggerhead
Chelonia mydas,2018-09-16,24.638,53.046,NA,2,27.91,38.67,Green
Caretta caretta,2011-02-07,4.37955,54.06083,Juvenile,4820,27.95,35.47,Loggerhead
Chelonia mydas,2017-01-05,24.162,53.369,NA,6,28,38.69,Green
Caretta caretta,2011-06-07,18.10291,56.73601,Juvenile,32,25.14,35.87,Loggerhead
Chelonia mydas,2018-04-18,25.379,55.216,NA,21,28.25,38.95,Green
Caretta caretta,2011-03-25,13.23983,51.2021,Juvenile,3056,27.79,36.03,Loggerhead
Caretta caretta,2012-02-14,9.24624,50.72573,Juvenile,38,26.21,35.65,Loggerhead
Chelonia mydas,2016-09-05,25.789,55.839,NA,6,28.13,38.64,Green
Caretta caretta,2012-04-30,9.27859,50.84264,Juvenile,98,26.16,35.65,Loggerhead
Caretta caretta,2011-05-03,17.24763,55.66945,Juvenile,2375,26,36.06,Loggerhead
Caretta caretta,2011-01-29,2.14276,53.11898,Juvenile,5135,28.03,35.37,Loggerhead
Chelonia mydas,2019-06-21,24.642,53.051,NA,2,27.91,38.67,Green
Chelonia mydas,2016-11-04,24.628,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2016-09-18,24.646,53.041,NA,2,27.91,38.67,Green
Caretta caretta,2011-01-31,12.46854,56.19631,Juvenile,4165,26.94,36.03,Loggerhead
Caretta caretta,2011-02-05,4.40231,53.82582,Juvenile,5159,27.92,35.47,Loggerhead
Chelonia mydas,2019-09-12,24.534,53.394,NA,9,28.02,38.74,Green
Caretta caretta,2011-12-14,1.65538,56.61286,Juvenile,4680,28.71,35.35,Loggerhead
Chelonia mydas,2017-05-26,24.63,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-31,24.647,53.093,NA,3,27.93,38.71,Green
Caretta caretta,2012-04-02,9.26396,50.77893,Juvenile,20,26.18,35.65,Loggerhead
Caretta caretta,2012-06-09,19.98545,60.12519,Juvenile,3556,26.72,36.28,Loggerhead
Chelonia mydas,2018-10-19,24.566,53.35,NA,2,28.02,38.74,Green
Chelonia mydas,2016-12-14,20.57,58.99,NA,47,25.98,36.1,Green
Caretta caretta,2012-01-14,10.87232,55.8617,Juvenile,4232,27.06,35.94,Loggerhead
Chelonia mydas,2017-05-28,25.594,55.43,NA,20,28.22,38.82,Green
Caretta caretta,2011-04-15,13.60202,52.86634,Juvenile,2463,26.82,36,Loggerhead
Chelonia mydas,2016-05-24,24.421,53.106,NA,6,27.98,38.66,Green
Caretta caretta,2012-06-14,19.14425,61.78426,Juvenile,3628,27.03,36.32,Loggerhead
Chelonia mydas,2018-03-28,24.536,53.113,NA,6,27.94,38.67,Green
Chelonia mydas,2018-04-05,24.639,53.057,NA,2,27.91,38.67,Green
Chelonia mydas,2016-12-17,24.154,53.332,NA,5,27.99,38.67,Green
Chelonia mydas,2018-08-01,24.657,53.08,NA,3,27.91,38.67,Green
Caretta caretta,2011-03-02,11.59667,55.68745,Juvenile,4325,26.98,35.97,Loggerhead
Chelonia mydas,2019-08-12,24.634,53.044,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-09,13.21317,56.2283,Juvenile,3888,26.84,36.05,Loggerhead
Caretta caretta,2012-05-06,15.81807,55.28393,Juvenile,3216,26.92,36.09,Loggerhead
Chelonia mydas,2016-08-08,24.66,53.103,NA,7,27.93,38.71,Green
Chelonia mydas,2018-03-24,24.642,53.048,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-01,14.66568,52.48895,Juvenile,2464,27.08,36.04,Loggerhead
Chelonia mydas,2018-04-01,24.571,53.105,NA,2,27.94,38.67,Green
Caretta caretta,2011-03-15,14.24144,52.74028,Juvenile,1783,26.97,36.03,Loggerhead
Caretta caretta,2011-02-04,4.38567,53.47613,Juvenile,5120,27.86,35.47,Loggerhead
Chelonia mydas,2018-11-18,24.547,53.361,NA,5,28.02,38.74,Green
Chelonia mydas,2019-10-06,24.119,51.81,NA,16,27.64,37.75,Green
Chelonia mydas,2016-11-12,24.63,53.027,NA,3,27.91,38.67,Green
Chelonia mydas,2018-10-28,24.555,53.344,NA,3,28.02,38.74,Green
Caretta caretta,2011-04-08,15.7148,53.2219,Juvenile,2399,26.95,36.1,Loggerhead
Chelonia mydas,2019-05-28,24.576,53.041,NA,2,27.93,38.65,Green
Caretta caretta,2011-01-24,1.03604,51.75192,Juvenile,5091,27.89,35.35,Loggerhead
Chelonia mydas,2018-05-07,24.47,52.968,NA,10,27.92,38.61,Green
Chelonia mydas,2019-06-27,24.677,53.066,NA,8,27.91,38.69,Green
Chelonia mydas,2019-06-03,24.66,53.014,NA,11,27.91,38.67,Green
Caretta caretta,2012-06-20,19.76769,61.45738,Juvenile,3633,26.93,36.31,Loggerhead
Caretta caretta,2011-11-11,1.43105,45.51085,Juvenile,2477,27.07,35.24,Loggerhead
Caretta caretta,2011-03-02,11.59219,55.69069,Juvenile,4325,26.98,35.97,Loggerhead
Caretta caretta,2011-05-24,16.83909,55.97073,Juvenile,3119,26.42,36.11,Loggerhead
Chelonia mydas,2018-10-28,24.639,53.05,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-05,12.07539,55.81401,Juvenile,4190,26.94,35.99,Loggerhead
Chelonia mydas,2017-02-05,24.147,53.362,NA,5,28,38.69,Green
Caretta caretta,2011-03-30,0.79258,50.11869,Juvenile,5106,27.66,35.35,Loggerhead
Chelonia mydas,2018-05-23,23.817,57.972,NA,19,28.24,36.84,Green
Chelonia mydas,2016-08-07,24.648,53.078,NA,2,27.91,38.67,Green
Chelonia mydas,2018-07-01,24.563,53.181,NA,10,27.96,38.71,Green
Chelonia mydas,2018-04-26,24.657,53.074,NA,2,27.91,38.67,Green
Chelonia mydas,2018-09-07,24.529,53.032,NA,3,27.93,38.65,Green
Chelonia mydas,2019-05-08,24.633,53.051,NA,2,27.91,38.67,Green
Caretta caretta,2012-03-02,15.15376,55.61505,Juvenile,2756,27.04,36.09,Loggerhead
Chelonia mydas,2016-08-10,25.34,55.133,NA,21,28.26,38.95,Green
Chelonia mydas,2018-06-10,24.523,53.144,NA,8,27.94,38.67,Green
Chelonia mydas,2018-09-24,22.46,62.71,NA,3301,26.98,36.5,Green
Chelonia mydas,2016-09-19,25.742,55.871,NA,2,NA,NA,Green
Chelonia mydas,2018-06-06,24.608,53.134,NA,2,27.93,38.71,Green
Chelonia mydas,2018-04-06,24.67,53.182,NA,10,27.93,38.73,Green
Caretta caretta,2011-04-20,8.11787,58.64012,Juvenile,2749,28.1,35.83,Loggerhead
Chelonia mydas,2016-11-25,21.724,59.51,NA,41,25.93,36.3,Green
Chelonia mydas,2017-07-21,24.647,53.056,NA,2,27.91,38.67,Green
Chelonia mydas,2017-07-02,24.235,53.585,NA,4,28,38.76,Green
Chelonia mydas,2016-09-16,24.459,53.38,NA,11,28.02,38.74,Green
Chelonia mydas,2018-12-26,24.651,53.146,NA,9,27.93,38.71,Green
Chelonia mydas,2017-02-23,24.152,53.204,NA,21,27.99,38.61,Green
Caretta caretta,2012-04-10,15.08959,56.32489,Juvenile,3011,26.97,36.11,Loggerhead
Caretta caretta,2011-02-21,15.38291,52.18591,Juvenile,121,26.87,36.04,Loggerhead
Caretta caretta,2011-05-01,17.37621,55.34345,Juvenile,1013,25.66,35.76,Loggerhead
Chelonia mydas,2018-05-07,24.654,53.062,NA,2,27.91,38.67,Green
Chelonia mydas,2017-06-12,24.701,52.86,NA,16,27.85,38.65,Green
Caretta caretta,2010-12-25,0.42201,57.36732,Juvenile,4815,28.82,35.33,Loggerhead
Caretta caretta,2011-05-22,16.1955,56.08238,Juvenile,3164,26.82,36.11,Loggerhead
Chelonia mydas,2019-07-04,24.565,52.981,NA,7,27.89,38.64,Green
Chelonia mydas,2018-07-14,22.492,59.856,NA,58,26.66,36.6,Green
Caretta caretta,2012-04-26,15.80882,56.61713,Juvenile,3258,26.88,36.12,Loggerhead
Chelonia mydas,2018-07-08,25.656,55.73,NA,2,28.21,38.74,Green
Chelonia mydas,2016-10-08,25.76,55.736,NA,17,28.15,38.7,Green
Caretta caretta,2011-05-05,15.080870000000001,58.06356,Juvenile,4061,26.9,36.14,Loggerhead
Chelonia mydas,2019-05-26,24.565,53.078,NA,2,27.93,38.65,Green
Caretta caretta,2012-04-18,15.55218,55.63456,Juvenile,2967,26.98,36.09,Loggerhead
Chelonia mydas,2016-12-01,25.242,64.543,NA,4,26.35,36.53,Green
Caretta caretta,2012-02-17,9.22091,50.78618,Juvenile,63,26.21,35.65,Loggerhead
Chelonia mydas,2019-06-08,24.635,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2019-06-17,24.667,53.067,NA,7,27.91,38.69,Green
Caretta caretta,2011-01-29,1.91271,53.13034,Juvenile,5149,28.05,35.36,Loggerhead
Chelonia mydas,2019-07-06,24.652,53.04,NA,6,27.91,38.67,Green
Chelonia mydas,2016-09-03,24.628,53.056,NA,2,27.91,38.67,Green
Chelonia mydas,2016-12-01,25.211,64.596,NA,3,26.35,36.52,Green
Chelonia mydas,2017-04-05,24.581,54.441,NA,5,28.09,38.96,Green
Caretta caretta,2011-07-09,7.94345,60.2252,Juvenile,3554,28.37,35.86,Loggerhead
Caretta caretta,2012-03-29,14.52541,53.15171,Juvenile,1850,26.92,36.05,Loggerhead
Caretta caretta,2011-12-08,0.78606,55.20024,Juvenile,4763,28.52,35.35,Loggerhead
Chelonia mydas,2018-05-01,24.45,53.081,NA,8,27.96,38.64,Green
Chelonia mydas,2016-12-08,24.136,53.364,NA,5,28,38.69,Green
Caretta caretta,2011-02-01,3.63814,53.27326,Juvenile,5164,27.94,35.43,Loggerhead
Chelonia mydas,2018-04-16,24.479,52.983,NA,7,27.92,38.61,Green
Caretta caretta,2012-01-09,7.49919,49.74387,Juvenile,42,26.41,35.51,Loggerhead
Caretta caretta,2011-11-15,2.073,47.727,Juvenile,4181,27.27,35.33,Loggerhead
Caretta caretta,2011-01-23,10.24713,57.56208,Juvenile,3501,27.5,35.97,Loggerhead
Caretta caretta,2011-01-31,12.4596,56.18612,Juvenile,4171,26.94,36.03,Loggerhead
Chelonia mydas,2019-09-21,24.422,53.355,NA,10,28.02,38.74,Green
Caretta caretta,2011-04-05,2.34202,47.94007,Juvenile,4026,27.27,35.34,Loggerhead
Chelonia mydas,2016-09-23,24.15,53.663,NA,13,27.97,38.76,Green
Caretta caretta,2011-03-29,16.32473,54.82429,Juvenile,2960,26.78,36.09,Loggerhead
Caretta caretta,2011-01-25,10.84293,57.04535,Juvenile,3063,27.29,35.99,Loggerhead
Caretta caretta,2011-04-02,4.72508,61.66485,Juvenile,3541,29.07,35.57,Loggerhead
Chelonia mydas,2018-05-05,25.483,55.18,NA,18,28.26,38.94,Green
Chelonia mydas,2017-06-11,24.655,52.982,NA,11,27.89,38.66,Green
Caretta caretta,2011-12-18,3.67,57.52319,Juvenile,5030,28.69,35.5,Loggerhead
Caretta caretta,2011-12-27,7.41843,59.49339,Juvenile,2892,28.38,35.8,Loggerhead
Caretta caretta,2011-03-09,14.18418,52.3772,Juvenile,2259,27.07,36.03,Loggerhead
Chelonia mydas,2016-08-10,24.656,53.081,NA,3,27.91,38.67,Green
Caretta caretta,2012-02-21,16.78523,56.73327,Juvenile,3711,26.58,36.13,Loggerhead
Caretta caretta,2012-03-13,9.244,50.71002,Juvenile,29,26.21,35.65,Loggerhead
Caretta caretta,2011-11-13,2.07851,47.21108,Juvenile,3466,27.21,35.32,Loggerhead
Chelonia mydas,2016-12-12,20.604,58.948,NA,17,25.98,36.04,Green
Chelonia mydas,2019-05-08,24.583,53.145,NA,2,27.94,38.67,Green
Caretta caretta,2012-03-11,9.25059,50.73696,Juvenile,41,26.17,35.65,Loggerhead
Chelonia mydas,2016-09-07,24.102,52.449,NA,2,27.79,38.08,Green
Caretta caretta,2011-04-10,15.99409,53.67304,Juvenile,2385,26.95,36.1,Loggerhead
Caretta caretta,2012-05-03,15.67849,55.42787,Juvenile,3632,26.96,36.09,Loggerhead
Chelonia mydas,2017-04-29,24.197,53.163,NA,3,27.97,38.6,Green
Caretta caretta,2011-06-04,17.85832,55.9392,Juvenile,128,25.35,35.34,Loggerhead
Chelonia mydas,2017-04-09,24.652,53.021,NA,9,27.91,38.67,Green
Chelonia mydas,2017-07-08,24.647,53.045,NA,2,27.91,38.67,Green
Caretta caretta,2011-02-19,15.98877,52.63722,Juvenile,1366,26.7,36.07,Loggerhead
Chelonia mydas,2016-09-28,25.79,55.889,NA,5,28.13,38.64,Green
Caretta caretta,2011-03-20,14.89604,52.42701,Juvenile,2354,27.06,36.06,Loggerhead
Caretta caretta,2012-04-17,15.53395,55.64173,Juvenile,2917,26.98,36.09,Loggerhead
Chelonia mydas,2016-10-22,24.644,53.048,NA,2,27.91,38.67,Green
Caretta caretta,2012-03-31,15.50719,53.21841,Juvenile,2421,26.96,36.1,Loggerhead
Chelonia mydas,2019-07-31,24.666,53.12,NA,8,27.93,38.71,Green
Caretta caretta,2011-12-08,0.82308,55.36526,Juvenile,4773,28.54,35.35,Loggerhead
Caretta caretta,2012-04-11,9.21015,50.76369,Juvenile,36,26.21,35.65,Loggerhead
Chelonia mydas,2019-10-09,24.654,52.917,NA,9,27.89,38.66,Green
Caretta caretta,2011-03-09,13.4301,56.17648,Juvenile,3588,26.83,36.07,Loggerhead
Caretta caretta,2011-05-03,10.92074,59.64011,Juvenile,4362,27.62,36.17,Loggerhead
Caretta caretta,2012-05-03,15.64053,55.43191,Juvenile,3531,26.97,36.09,Loggerhead
Chelonia mydas,2016-08-16,25.534,54.813,NA,37,28.3,38.72,Green
Caretta caretta,2010-12-31,3.32443,59.19623,Juvenile,4212,28.92,35.46,Loggerhead
Caretta caretta,2012-01-29,9.23096,50.73773,Juvenile,36,26.21,35.65,Loggerhead
Chelonia mydas,2018-03-19,24.625,53.143,NA,6,27.93,38.71,Green
Caretta caretta,2012-05-09,16.11176,54.8677,Juvenile,2938,26.88,36.1,Loggerhead
Chelonia mydas,2018-07-31,25.725,57.383,NA,33,28.11,36.73,Green
Chelonia mydas,2018-05-13,24.453,52.972,NA,11,27.92,38.61,Green
Chelonia mydas,2017-07-07,24.685,53.044,NA,13,27.91,38.69,Green
Chelonia mydas,2017-04-28,24.357,53.003,NA,7,27.96,38.59,Green
Caretta caretta,2011-03-08,14.44982,52.30473,Juvenile,2313,27.12,36.04,Loggerhead
Chelonia mydas,2016-05-20,24.529,52.886,NA,10,27.88,38.59,Green
Caretta caretta,2011-04-09,5.85223,60.50238,Juvenile,2894,28.85,35.68,Loggerhead
Chelonia mydas,2018-05-02,24.651,53.042,NA,3,27.91,38.67,Green
Caretta caretta,2011-05-01,10.49204,59.85804,Juvenile,4229,27.75,36.13,Loggerhead
